OID_,Movements_south_projected2_Length,POINT_X,POINT_Y,TWI,S,ID,NEAR_FID,DFC
482,2.805708540621754,823500.365600000135601,9877954.649499999359250,6.0233865,3.8705564,1.5237991,1,1988.313765309271275
483,2.925613538050137,823487.620099999941885,9877992.093699999153614,6.0233865,3.8705564,1.5614244,1,2002.050110134301121
484,2.663017506049444,823483.820299999788404,9877969.779699999839067,6.0233865,3.8705564,1.3920714,1,2005.255412507276787
485,3.212171871412180,823454.180599999614060,9878013.201199999079108,6.0233865,3.8705564,1.4335555,1,2036.038877149946984
486,3.610795736675076,823462.315899999812245,9878005.461200000718236,6.0233865,3.8705564,1.4335555,1,2027.700705791611654
487,3.805784119921744,823498.040599999949336,9878056.775800000876188,6.1336870,3.4946406,1.5984108,1,1993.352684021196637
488,2.594128794215679,823468.230000000447035,9878050.542700000107288,6.1336870,3.4946406,1.4554555,1,2022.987060463437956
489,2.941776323734417,823534.027700000442564,9878040.712400000542402,6.0233865,3.8705564,1.7343783,1,1956.951300451452653
490,3.052556020475075,823534.226700000464916,9878023.890799999237061,6.0233865,3.8705564,1.7343783,1,1956.305215873152974
491,3.784503479215943,823532.540599999949336,9878065.679099999368191,6.1336870,3.4946406,1.7710261,1,1959.101544418579351
492,3.960176548402594,823532.993999999947846,9878077.353000000119209,6.1336870,3.4946406,1.7710261,1,1958.958622416272647
493,3.547617590170187,823525.200799999758601,9878089.338899999856949,6.1336870,3.4946406,1.7710261,1,1967.067679965296293
494,4.177169838728855,823477.197200000286102,9878097.543999999761581,6.1336870,3.4946406,1.3962424,1,2015.272426486892527
495,2.788243541015907,823565.645899999886751,9878084.572000000625849,7.1531448,1.3338100,1.9002602,1,1926.510157377191263
496,3.323310761801268,823537.833800000138581,9878119.107599999755621,6.1336870,3.4946406,1.7322205,1,1955.230461190371898
497,3.503512894357487,823502.202200000174344,9878135.858300000429153,6.1336870,3.4946406,1.5834545,1,1991.294740318427102
498,3.668528147143070,823534.461099999956787,9878160.676100000739098,6.1336870,3.4946406,1.7365223,1,1959.706950979159728
499,3.760784133120896,823492.793200000189245,9878189.754000000655651,5.9612665,3.6665230,1.5744981,1,2002.133080989657628
500,2.875820999390177,823535.222199999727309,9878210.689500000327826,5.9612665,3.6665230,1.7482743,1,1960.275585425758663
501,3.172781872133240,823463.743999999947846,9878182.669399999082088,5.9612665,3.6665230,1.3948888,1,2030.983691756360486
502,3.537153991799942,823489.213399999774992,9878210.452500000596046,5.9612665,3.6665230,1.5510136,1,2006.261827376080646
503,3.645750047039271,823536.320500000379980,9878228.446000000461936,5.9612665,3.6665230,1.7482743,1,1959.649680114347802
504,3.574294111895375,823501.416500000283122,9878254.652100000530481,5.9612665,3.6665230,1.5554376,1,1995.237961554329559
505,3.241991352812597,823540.336000000126660,9878261.190799999982119,5.9612665,3.6665230,1.7171801,1,1956.506027428244352
506,4.853347652533706,823549.949699999764562,9878291.769300000742078,6.2599120,3.2139571,1.6722140,1,1947.708567981773285
507,3.854615729613409,823490.571399999782443,9878306.548100000247359,5.8522201,3.5177412,1.5087957,1,2007.458738356052891
508,4.304123367963627,823539.320000000298023,9878339.721000000834465,5.8522201,3.5177412,1.6867931,1,1959.632562231090560
509,5.063408560455762,823500.090499999932945,9878348.692399999126792,5.8522201,3.5177412,1.5198157,1,1999.139884987142295
510,4.401630999260426,823550.374400000087917,9878397.946200000122190,6.1050568,3.5502267,1.6508667,1,1951.294188843360416
511,4.692379083470409,823543.833999999798834,9878435.665999999269843,6.2677827,3.3233197,1.6393954,1,1960.493575467778555
512,4.088990684635673,823511.681400000117719,9878443.387599999085069,6.1321020,2.9453406,1.4884458,1,1993.169414491035923
513,4.846917730249444,823507.039300000295043,9878383.084300000220537,5.8522201,3.5177412,1.5111750,1,1993.711082801629345
514,3.762838003606435,823513.086900000460446,9878483.330199999734759,6.1321020,2.9453406,1.4633836,1,1995.481268854396603
515,4.290825055822401,823514.271999999880791,9878515.085899999365211,6.1321020,2.9453406,1.4114231,1,1997.820754395541371
516,3.344534623889627,823550.168800000101328,9878510.704900000244379,6.2677827,3.3233197,1.5476633,1,1961.657721525446050
517,2.834467112504473,823549.311700000427663,9878540.249800000339746,6.2677827,3.3233197,1.4428461,1,1966.230041439909201
518,3.056533664495200,823581.630499999970198,9878533.604800000786781,6.2677827,3.3233197,1.5698436,1,1933.315116752931544
519,3.033262594135075,823517.536700000055134,9878574.963199999183416,6.1706138,2.8392363,1.2694230,1,2002.577415309223625
520,2.843382562759400,823482.310200000181794,9878565.564200000837445,6.1706138,2.8392363,1.1232500,1,2036.072857023932784
521,3.375375719692559,823575.462899999693036,9878596.903599999845028,5.9530654,3.1163843,1.4579686,1,1948.779655712218073
522,3.295922091411729,823566.440399999730289,9878553.999600000679493,5.9530654,3.1163843,1.5698436,1,1951.152678371047386
523,4.069432004784582,823525.827600000426173,9878609.774700000882149,6.1706138,2.8392363,1.3044058,1,1999.857213127737623
524,3.335211976680904,823492.321600000374019,9878612.690500000491738,6.1706138,2.8392363,1.2064961,1,2033.384489565727790
525,3.689637494808558,823574.499699999578297,9878635.990000000223517,5.9530654,3.1163843,1.3255357,1,1956.501805215703143
526,3.062908086363292,823526.260900000110269,9878666.050400000065565,6.1706138,2.8392363,1.2406461,1,2009.532776183147917
527,3.504360376641340,823508.836000000126660,9878644.788499999791384,6.1706138,2.8392363,1.1416003,1,2022.669748403892527
528,3.504955630685017,823576.784900000318885,9878713.999399999156594,5.8938031,3.6791437,1.1851655,1,1970.036252538298868
529,4.240240948160496,823594.472000000067055,9878726.542700000107288,5.8938031,3.6791437,1.1851655,1,1955.629934722117468
530,3.680808520347186,823513.775100000202656,9878707.537000000476837,6.0932636,3.1221197,0.9856204,1,2030.154898151656425
531,3.886932122164163,823555.436900000087917,9878745.901699999347329,5.8938031,3.6791437,1.0088779,1,1998.088775252673940
532,3.772806429405677,823525.421500000171363,9878783.792400000616908,6.0932636,3.1221197,0.8971453,1,2036.359910139147814
533,4.218571939760421,823654.736999999731779,9878755.528400000184774,5.8938031,3.6791437,1.2464730,1,1904.082353466037603
534,3.634227357853265,823611.056499999947846,9878738.913000000640750,5.8938031,3.6791437,1.2598855,1,1942.388923497750511
535,3.663183261632469,823620.801500000059605,9878776.158900000154972,5.8938031,3.6791437,1.1812199,1,1942.138530184172168
536,3.241748086086568,823653.303000000305474,9878803.243599999696016,5.8684916,3.5995238,1.1543620,1,1917.618674623281777
537,5.482857657558323,823708.026499999687076,9878817.178799999877810,6.0886021,3.4970944,1.5361470,1,1868.258213800708063
538,4.942077594043079,823558.262199999764562,9878811.921599999070168,5.8684916,3.5995238,0.8971453,1,2011.730149035234945
539,4.939373112036818,823697.980499999597669,9878782.940600000321865,5.6082292,5.0600677,1.2128639,1,1869.240761995179582
540,4.420504565111418,823713.035500000230968,9878744.715800000354648,5.6082292,5.0600677,1.3574309,1,1844.939839353668958
541,5.161237402972390,823783.734699999913573,9878837.563300000503659,6.0886021,3.4970944,1.9653693,1,1800.251551684511696
542,2.545083278788218,823847.800300000235438,9878708.122500000521541,6.1175113,3.2603016,2.1696923,1,1705.301926077340795
543,4.668635836204357,823850.601400000043213,9878783.706900000572205,6.1175113,3.2603016,2.2389147,1,1721.861422591516884
544,3.603988214394029,823754.854799999855459,9878783.554500000551343,5.6082292,5.0600677,1.6627318,1,1814.403465186650692
545,2.556573027934175,823608.532399999909103,9878819.719799999147654,5.8684916,3.5995238,0.9740793,1,1965.110712754644965
546,4.129819100982156,823641.745600000023842,9878834.048699999228120,5.8684916,3.5995238,1.0460931,1,1936.649751605199526
547,5.215005719723706,823678.239299999549985,9878858.286699999123812,6.0886021,3.4970944,1.3049752,1,1907.543736264671224
548,3.171440861803780,823574.912200000137091,9878882.473799999803305,5.8684916,3.5995238,0.3732769,1,2013.622611768700381
549,3.752507226487558,823605.143600000068545,9878870.412100000306964,5.8684916,3.5995238,0.7205451,1,1981.314829941672770
550,5.152879437228990,823871.784500000067055,9878871.763299999758601,5.2917528,7.9682603,2.1603053,1,1723.834520316088856
551,5.808615451316729,823784.088499999605119,9878860.722899999469519,6.0886021,3.4970944,1.9087993,1,1805.815524555928505
552,5.776186344165471,823604.399799999780953,9878933.086200000718236,6.0656805,3.1926992,0.1763040,1,1998.016953496644646
553,4.859869440615273,823656.126799999736249,9878935.469399999827147,6.0656805,3.1926992,0.6935586,1,1948.607970575088984
554,4.157526457518624,823762.968200000002980,9878963.965600000694394,5.4655232,6.6720328,1.2860911,1,1852.566088537052792
555,4.550438646913696,823590.448200000450015,9879019.549200000241399,6.0656805,3.1926992,0.1024133,1,2033.556741217100580
556,5.482451451540103,823643.735899999737740,9879036.939200000837445,6.0656805,3.1926992,0.5267351,1,1986.465638446196181
557,4.905904183721443,823545.342299999669194,9878979.782199999317527,6.0656805,3.1926992,0.0000000,1,2067.030061462329741
558,3.228596230563451,823575.154000000096858,9879081.380100000649691,6.2284737,2.7798996,0.3112646,1,2064.113151658913921
559,4.112218974061507,823584.224499999545515,9879105.604299999773502,6.2284737,2.7798996,0.3269576,1,2061.520117219016356
560,5.056263775752254,823551.206199999898672,9879118.600600000470877,6.2284737,2.7798996,0.0102344,1,2096.760993317382599
561,3.975847216589870,823747.411000000312924,9879074.347500000149012,6.5205283,2.3084948,0.7899232,1,1895.758098878208784
562,6.147452909692384,823807.304200000129640,9879141.666099999099970,6.0267396,3.6220555,0.8086196,1,1855.020643092001819
563,4.494882757814739,823850.736600000411272,9879136.530600000172853,6.0267396,3.6220555,1.0938250,1,1811.743657264596777
564,4.305878364306899,823786.156899999827147,9879205.115100000053644,6.1469045,3.5217779,0.7728997,1,1892.639109455358721
565,3.734089976502310,823770.901499999687076,9879168.796499999240041,6.5205283,2.3084948,0.7359906,1,1897.263086167280335
566,4.558471941261150,823738.053000000305474,9879202.627900000661612,6.1469045,3.5217779,0.6071528,1,1938.084985224412776
567,4.199236865531013,823696.103900000452995,9879175.163499999791384,6.1469045,3.5217779,0.5391012,1,1971.101569993912562
568,4.830743945567360,823558.172500000335276,9879161.368100000545382,6.2284737,2.7798996,0.0644256,1,2100.931430636650020
569,4.985790471990606,823594.572300000116229,9879213.687000000849366,5.6358461,4.9963222,0.2754067,1,2079.182198851622616
570,3.115957574268939,824125.210400000214577,9879075.817500000819564,5.6750984,5.0206132,2.2260091,1,1530.996057298447795
571,4.386676205671268,824062.774899999611080,9879120.404300000518560,5.6750984,5.0206132,1.8499460,1,1603.348891213376419
572,3.431146609784296,824059.360500000417233,9879027.706299999728799,6.1129971,4.1334214,2.2174528,1,1582.228394981721294
573,4.662577821526442,824191.767799999564886,9878956.436300000175834,5.8238311,5.6029468,2.7459927,1,1436.023899015221104
574,5.136697650244801,824159.733599999919534,9878958.315199999138713,6.1129971,4.1334214,2.6446092,1,1467.478094628055715
575,6.625217298079326,824303.205900000408292,9878922.527599999681115,5.8809457,4.2581143,3.0711231,1,1319.623033166084724
576,4.183678058696663,823878.368900000117719,9879098.972899999469519,6.0267396,3.6220555,1.0893297,1,1775.409969468787722
577,3.823750622315244,824089.334300000220537,9878862.139399999752641,5.6488910,6.2887573,2.5560842,1,1511.023370610656457
578,2.203519179229581,824607.973299999721348,9878801.165899999439716,6.7206984,2.1972284,2.8192625,1,993.983021627809535
579,3.266439505641409,825364.512099999934435,9878719.413799999281764,6.6820579,3.7415791,3.8349147,1,241.609729768788611
580,2.954671670026289,825307.062699999660254,9878732.407700000330806,6.6820579,3.7415791,3.9463563,1,300.473322477756255
581,2.295968223340028,825303.883200000040233,9878724.593599999323487,6.6820579,3.7415791,3.9463563,1,301.554975168415410
582,3.143337605126451,825374.494800000451505,9878662.823599999770522,7.3066421,3.2201560,3.2744992,1,217.525667753900251
583,3.289277285314621,825380.980200000107288,9878932.705099999904633,6.6681900,3.7490931,5.4833364,1,334.682706039055176
584,4.226775388383998,825256.328800000250340,9878880.809599999338388,7.1955318,4.0187163,4.7900071,1,406.369697657699817
585,5.935352432733045,825119.028300000354648,9878671.827400000765920,6.3188848,4.6485572,3.0880995,1,466.841732867600285
586,2.988640970592788,825149.896700000390410,9879056.454199999570847,7.6401711,0.7745081,5.2582541,1,594.574541333024854
587,1.728629760689284,825027.361200000159442,9879048.338600000366569,7.3454576,1.3468075,4.6668396,1,689.707842330113976
588,3.211958931787218,824805.637500000186265,9878959.499299999326468,7.8691049,0.4437409,4.3675785,1,847.399810850358108
589,2.427875716856170,824920.695500000379980,9878736.594799999147654,7.3467360,1.6708521,3.4059696,1,675.133749252875305
590,2.883558402142927,824988.424800000153482,9878586.666200000792742,7.8086252,0.9438178,2.3765395,1,571.409565214067698
591,2.400527101515766,824960.051799999549985,9878620.356300000101328,7.8086252,0.9438178,2.6918972,1,607.435985933821826
592,2.417115611482994,824969.214599999599159,9878685.359899999573827,7.3467360,1.6708521,2.8941057,1,615.153114222624254
593,4.093004912169812,825031.279600000008941,9878583.188999999314547,7.8086252,0.9438178,2.4259069,1,529.084941182488706
594,2.334659137519142,825446.481499999761581,9878624.908500000834465,6.7468791,4.0490928,2.7648671,1,138.250113521845606
595,3.965373738498908,823671.590800000354648,9877530.756300000473857,6.0808749,3.9228985,2.7333181,1,1806.062278944353920
596,3.801273997136102,823712.750099999830127,9877601.906899999827147,6.4004011,2.1806688,2.8093343,1,1766.627645977155680
597,2.554049035905058,823713.111399999819696,9877619.578700000420213,6.4004011,2.1806688,2.8093343,1,1766.736228722401620
598,4.133835125410971,823788.626500000245869,9877589.998199999332428,6.4004011,2.1806688,3.0140762,1,1690.461499046989275
599,2.952796988004916,823798.560899999924004,9877638.702700000256300,5.9270592,4.4078112,2.9771051,1,1681.825281627930963
600,2.032748772130992,823812.043100000359118,9877616.790400000289083,5.9270592,4.4078112,3.0861597,1,1667.765368982948530
601,4.853597100245888,823972.619599999859929,9877615.512800000607967,5.5585642,5.5279422,3.1633890,1,1507.211650298099812
602,2.332131027912763,824700.582100000232458,9878026.475199999287724,7.9341159,1.0750123,1.7881898,1,790.430668411410466
603,2.556475356581732,824757.614599999971688,9878054.385099999606609,7.7618713,1.2412215,1.6817228,1,734.160228065170600
604,6.369439888950507,824978.225399999879301,9878062.997800000011921,7.2014346,2.3971989,1.4217788,1,513.856329418172322
605,9.540491754080836,825052.776200000196695,9878228.635299999266863,6.9892941,4.4381304,1.4836574,1,443.734880160380783
606,5.311354574297813,824918.357900000177324,9878290.376599999144673,8.1284075,1.7999051,1.1520592,1,579.746899650899422
607,7.059475472596320,824978.058500000275671,9877940.356399999931455,6.4282374,3.7771530,1.3847200,1,510.763093944259595
608,7.934661636045319,824973.548299999907613,9877879.531500000506639,6.5867672,3.5642614,1.7599561,1,513.654841380477933
609,4.360748450639436,824409.555800000205636,9878207.066600000485778,5.5630612,5.5546503,3.1850123,1,1086.154642985438386
610,3.968073355941685,825173.684200000017881,9878448.479100000113249,7.2328882,3.9098167,2.4665334,1,357.035480892685030
611,8.039303455791934,825133.292500000447035,9878441.229599999263883,6.0068154,4.7999644,2.4993317,1,394.242959834545672
612,4.947591803622499,825164.731800000183284,9878420.944800000637770,6.6468773,4.4594698,2.4665334,1,358.670190704644483
613,5.436733865697713,825305.566399999894202,9878275.503000000491738,6.4866023,4.3333292,1.6508595,1,192.279854230185265
614,3.546791915005372,824554.943500000052154,9878552.450999999418855,5.6200395,5.2193494,2.8932638,1,981.833135353712009
615,3.619149152014891,824530.116499999538064,9878549.105699999257922,6.0310898,3.4305475,2.9545426,1,1004.986168296361029
616,2.779923830994076,824383.158599999733269,9878532.033099999651313,6.3110757,3.1638863,3.0746973,1,1143.387226710559617
617,3.657322675526951,824594.392799999564886,9878602.841600000858307,5.6200395,5.2193494,2.5434682,1,956.538580559920092
618,3.217779137467225,824328.883100000210106,9878655.703800000250340,6.2151160,3.1855109,3.1218176,1,1226.750391054783449
619,2.516530344434431,824383.413399999961257,9878646.092299999669194,6.2151160,3.1855109,3.1688397,1,1171.571950513098727
620,3.287404910456144,824158.406999999657273,9878738.056700000539422,5.8731475,3.9550710,3.2144220,1,1412.591329066935714
621,3.323052609006994,824048.625199999660254,9878749.381200000643730,5.8731475,3.9550710,2.5559649,1,1521.631318832652141
622,3.583988127122326,823935.221199999563396,9878657.118799999356270,6.1399279,3.8712761,1.9371221,1,1608.075883677011689
623,3.905051216258199,824005.508399999700487,9878552.891499999910593,6.1399279,3.8712761,2.8371496,1,1517.567389556558510
624,3.440050441042915,824072.024500000290573,9878353.088300000876188,7.2567062,1.7553346,3.7443383,1,1427.930219944538067
625,2.801718646477569,823998.316800000146031,9878352.789799999445677,7.6642609,0.8111922,3.8084650,1,1501.526210090325776
626,2.213579950457493,824618.839599999599159,9878220.576500000432134,7.5875630,0.9483348,2.3727264,1,877.303920012190588
627,3.282962145763542,824781.164599999785423,9878288.873199999332428,7.6293068,0.7852036,1.6688249,1,716.851756169742544
628,7.215780058735136,825067.284400000236928,9878450.854199999943376,6.0068154,4.7999644,2.4531331,1,460.523047821141915
629,6.369173524529684,825010.205900000408292,9878460.570100000128150,7.7421842,1.4605197,2.5542400,1,518.192060311179716
630,2.587423129522241,824673.821800000034273,9878509.992699999362230,6.8522882,1.9618106,2.5386992,1,856.057779423654324
631,2.193204634413393,824703.075100000016391,9878173.155500000342727,7.7618713,1.2412215,1.9027748,1,791.837632365558079
632,3.643110673524981,823915.102900000289083,9877558.019899999722838,5.9270592,4.4078112,3.1582623,1,1563.179738736954278
633,3.444346040405234,823894.719999999739230,9877519.002199999988079,6.4817309,3.4330609,3.0772722,1,1582.829799193144481
634,4.323741783362215,824514.630300000309944,9877657.515200000256300,7.5921645,0.7497249,2.3797488,1,966.508995541054219
635,3.104067628121166,824436.090400000102818,9877663.527000000700355,7.5921645,0.7497249,3.0247400,1,1045.180948781140614
636,3.525850394317668,824803.885900000110269,9876309.221799999475479,5.9838276,4.8899832,3.5679612,1,757.100005294103312
637,3.500764414567915,823920.844600000418723,9877905.401399999856949,6.9200559,1.8654017,3.1540725,1,1566.674227292604201
638,3.742602571120995,823779.794300000183284,9878084.120799999684095,6.8213067,1.8017724,2.4542737,1,1712.425436844591331
639,4.471279517017118,824319.548799999989569,9872234.947300000116229,8.1024551,0.5229242,6.5381355,1,1255.173542467700827
640,3.495919271722664,824345.990600000135601,9873847.834599999710917,7.1440067,2.7347271,5.5251603,1,1155.611358571196206
641,3.935179656941704,823873.274199999868870,9873849.757600000128150,7.6731586,0.6235742,3.9357455,1,1619.705335481100064
642,3.413292922366487,823901.063299999572337,9873981.832200000062585,8.1468992,0.4651792,3.8225276,1,1619.651952705284657
643,6.550909601622541,823942.886199999600649,9874217.949300000444055,5.1679182,10.2090340,0.8572395,1,1654.599184999997306
644,4.166433878166694,824106.764100000262260,9874080.161699999123812,6.6446590,5.1987929,2.5348835,1,1451.830062415541988
645,4.021408724138285,824283.137799999676645,9873990.801000000908971,6.8316789,2.7610025,4.0403886,1,1255.744898694692210
646,4.187843215965161,823557.593999999575317,9873556.107300000265241,5.2470245,9.0059090,2.2241998,1,1905.690219499809473
647,3.289052830270495,824280.337700000032783,9873298.376000000163913,6.2420316,4.6145706,6.5194407,1,1203.404518035566298
648,3.241091151525281,824916.258399999700487,9875233.931399999186397,6.5277867,2.8239427,2.3613386,1,735.646558863120049
649,4.175477315584621,825093.247100000269711,9875361.641599999740720,5.7430472,4.5389438,1.7576746,1,578.578542379032911
650,2.716648688613174,825386.771999999880791,9875868.668700000271201,6.5381618,3.3059320,2.9822955,1,227.452558488260621
651,3.575586534420738,825297.730700000189245,9875864.321499999612570,6.5381618,3.3059320,3.0752985,1,316.184272467321705
652,3.670359389096522,825305.922199999913573,9875803.747300000861287,6.5381618,3.3059320,2.6092567,1,317.038347576459728
653,3.462253440943461,825388.663499999791384,9875697.611800000071526,6.8647985,3.7480357,3.2683251,1,249.961686868172961
654,3.639603739159847,825442.168999999761581,9875704.971799999475479,6.9621749,3.4085765,3.0953271,1,195.952426906567808
655,2.848907188261976,825406.117600000463426,9875739.754000000655651,6.8647985,3.7480357,3.0989561,1,226.862536180243382
656,3.421401070416176,825531.267799999564886,9875604.271700000390410,6.6116366,3.6923218,2.6107109,1,118.857398972649293
657,4.714321297238267,825623.823599999770522,9874177.259299999102950,7.0685115,3.0858121,3.4683893,1,44.733196340090288
658,2.612654841592742,825285.333700000308454,9876431.605000000447035,7.2141919,3.1537640,2.5869012,1,271.124837028313323
659,2.851507259081389,825079.299200000241399,9876434.097100000828505,7.4095950,2.2821035,2.3791273,1,476.869798597613737
660,3.855455382703538,825195.920099999755621,9876329.186300000175834,8.2571077,2.6154573,2.6545050,1,364.580264783696975
661,3.646626433065391,824615.848299999721348,9876597.559200000017881,7.6039066,1.0038728,3.5697672,1,927.995945405788802
662,4.495453002683238,824355.891999999992549,9876537.000199999660254,6.6003737,2.6024504,5.3990664,1,1191.498453732965345
663,3.267515388571577,824555.027700000442564,9876510.071900000795722,6.3057752,4.6836190,4.8325248,1,994.683200875429634
664,2.598303879430412,824738.235199999995530,9876144.941500000655651,5.7410598,7.3796511,4.1791649,1,829.486578687398037
665,3.781858057517691,824119.929499999620020,9876138.930800000205636,7.9904962,0.4759606,3.9304421,1,1447.344711822280487
666,3.019324363243132,824829.909699999727309,9877468.725500000640750,6.9148722,2.1292028,1.6109473,1,648.813801594203824
667,4.564554034406724,824855.752899999730289,9877416.169999999925494,7.2015667,2.2618656,1.5756626,1,627.775650689078361
668,3.042731300918327,825083.402099999599159,9877388.082599999383092,6.6477232,4.2973132,2.1374798,1,403.936431678569193
669,3.060314744837299,825253.399100000038743,9877334.867300000041723,6.7880139,3.8980448,2.0308650,1,239.919604253567400
670,4.672343637225991,824861.082899999804795,9876854.666099999099970,7.1788688,1.9258169,2.1405833,1,665.677573857498714
671,4.326052541797205,824859.641999999992549,9876844.416899999603629,7.1788688,1.9258169,2.1405833,1,667.819186516619197
672,2.639966309504799,824813.487900000065565,9876746.578600000590086,7.5445704,1.4191495,2.8950021,1,720.585703864791981
673,4.274411825128514,825353.268699999898672,9876692.616800000891089,6.5740747,3.3944311,2.6225717,1,185.787357628919523
674,2.860973703413407,825357.361700000241399,9876656.015900000929832,6.3388424,4.3140316,2.6370687,1,184.218498614503261
675,4.203521729759012,824295.947700000368059,9877454.168299999088049,7.7772102,0.9524522,1.9454820,1,1182.806667826026114
676,2.523170665916492,824394.689100000075996,9877484.695800000801682,7.7772102,0.9524522,1.9884520,1,1083.082528962111155
677,2.755839669620135,824372.115399999544024,9877500.396800000220537,7.7772102,0.9524522,2.1722312,1,1105.426845519524022
678,3.100906068999553,824436.918800000101328,9877848.375399999320507,8.1024790,0.4395690,2.7805083,1,1049.266516047747245
679,1.422703369349330,824072.960300000384450,9877708.482100000604987,6.5576940,2.0611906,2.4084060,1,1409.377734781648314
680,2.186448828251483,824070.081299999728799,9877635.463999999687076,6.1708317,2.8230784,2.4119124,1,1410.314736723954638
681,3.315013219712574,824123.736600000411272,9877643.852600000798702,6.1708317,2.8230784,2.4275281,1,1356.901384153812160
682,2.993512993990592,824516.395700000226498,9876791.659700000658631,6.9660625,2.6981168,4.5011101,1,1013.878931308353799
683,2.846635913329905,824396.246100000105798,9873459.471899999305606,8.1119967,0.4008035,7.2991600,1,1068.491371984182024
684,2.590093022067310,825497.053100000135601,9874093.373999999836087,7.8896646,2.5481067,3.6363952,1,178.832470669591999
685,4.069669541272862,825446.019799999892712,9874500.509999999776483,8.5530539,2.4823215,4.9388328,1,237.536933965683630
686,2.930011089800324,825222.206699999980628,9873855.151599999517202,6.1752925,5.1399097,3.3998282,1,339.297410268750866
687,3.739731350456333,824154.946499999612570,9877526.139900000765920,6.4475470,2.2819271,2.3975408,1,1322.687250424810372
688,6.098110101143582,824969.743900000117719,9877793.299900000914931,6.8777709,3.1433914,2.0119171,1,515.165672600802509
689,5.360052675342738,824949.213999999687076,9877717.174399999901652,6.8777709,3.1433914,1.4742255,1,533.664735781976560
690,3.835147584256171,824695.901800000108778,9878289.427200000733137,7.6293068,0.7852036,2.1589715,1,802.099153492232404
691,3.562882893001504,824435.534799999557436,9877955.766899999231100,7.0998645,1.7368960,2.3721871,1,1053.504727805354150
692,2.376208429400620,824409.073400000110269,9878012.197300000116229,6.4055414,2.5592518,2.5066538,1,1081.456820557623587
693,2.488604048071744,824429.448599999770522,9878019.190199999138713,7.0998645,1.7368960,2.3674464,1,1061.274707084570764
694,1.754416877771765,824770.064100000075996,9876257.893400000408292,5.5466619,7.8569231,4.0737338,1,792.956286217814863
695,5.262406332148344,824752.956299999728799,9878383.139100000262260,7.6079149,0.8217804,2.1752946,1,752.399731552310868
696,4.045541562240432,823825.524100000038743,9878478.280799999833107,7.6003346,0.9810340,3.4443707,1,1684.400411220319029
697,3.073448820685746,823774.775200000032783,9878641.669999999925494,6.5929627,2.1085043,1.6936867,1,1761.151641967531759
698,3.138382617200265,823771.909199999645352,9878221.781199999153614,6.3213544,2.7073276,2.5818470,1,1723.967064844128345
699,2.159461823798999,824286.646099999547005,9877385.492499999701977,6.6944146,2.5512285,2.3599160,1,1197.168549656571486
700,6.568205143466550,824439.591599999926984,9875727.454500000923872,5.6985154,7.8033872,2.3923323,1,1185.101466950234681
701,2.801261738468498,825442.744599999859929,9873469.403300000354648,6.6639051,3.0373170,2.9976962,1,30.518191733407665
702,3.394545290415486,825342.103199999779463,9874455.940799999982119,8.4506111,2.4437220,5.6188545,1,335.082766058353116
703,2.640156406937407,825242.847500000149012,9874488.834699999541044,6.9127264,4.8114839,5.0395265,1,437.666255608872859
704,4.038331827383461,825232.475499999709427,9874414.238399999216199,6.1746578,3.8693514,5.1026678,1,438.652679683172948
705,4.244017702255943,825489.819400000385940,9874393.666799999773502,7.5074954,2.5557625,5.3220997,1,180.752582477378866
706,3.653634308511058,825576.955599999986589,9874277.932399999350309,7.0685115,3.0858121,4.1241574,1,82.314932699158462
707,123.179269266500398,825130.226099999621511,9878803.999099999666214,6.4783635,4.1350818,3.6612258,1,489.993296241858218
708,74.265399884735217,825313.686400000005960,9878752.155799999833107,6.6820579,3.7415791,4.2106767,1,299.387790247748228
709,2.189054595576457,825602.847599999979138,9878706.837400000542402,6.0636425,4.5234342,2.7386866,1,22.736319848659978
710,3.214808815580031,824729.885800000280142,9878995.362600000575185,8.2673178,0.3021110,4.2406216,1,930.936157660177059
711,133.510192172982869,825324.072399999946356,9878804.806399999186397,7.1761713,3.7012653,4.4089289,1,309.728412110393208
712,1.944952818073573,824599.503399999812245,9878880.953299999237061,6.7206984,2.1972284,2.6219072,1,1022.519965422339851
713,2.687752586188643,824357.870600000023842,9879137.787499999627471,7.1840219,1.2124507,2.8269947,1,1329.282831150770562
714,3.760774155868575,824381.797899999655783,9879281.929099999368191,6.7935934,2.2136662,2.3960314,1,1365.909666761735707
715,4.210815657442433,823480.408099999651313,9874793.090299999341369,5.4883590,6.7095528,0.0000000,1,2150.424859668624777
716,7.881399378427675,823171.394600000232458,9874023.441400000825524,7.4398966,1.2232646,0.8057200,1,2341.262905351650261
717,2.855245883495833,824114.007299999706447,9873565.609099999070168,8.4654179,0.3020193,6.0362902,1,1349.690204116677478
718,3.404713487529136,824234.607300000265241,9873513.115499999374151,7.7299843,0.7378687,5.6052532,1,1228.380014379787553
719,4.076711351446187,823377.369099999777973,9873475.948400000110269,4.9715762,10.2376900,0.0000000,1,2086.080172269315426
720,3.527730637053292,823697.551300000399351,9873391.045700000599027,7.8686614,0.5517268,2.6489797,1,1770.190535064630240
721,4.215269163783097,823972.420699999667704,9872992.946299999952316,6.8234258,2.7565453,3.8701873,1,1555.895637059294131
722,3.289000591979765,823484.110299999825656,9872885.550499999895692,6.5074844,4.1760287,1.2044998,1,2051.625144081368035
