OID_,mem_point_LineOID,mem_point_Value,Movement_Merge_FID,Movement_Merge_Id,Movement_Merge_Length,Movement_Merge_Distance,Movement_Merge_UniID,POINT_X,POINT_Y,TWI,S,ID,NEAR_FID,DFC
458,457,0,457,0,5,4.76036799003,458,825371.2593,9894846.9909,7.0754623,4.3310885,9.2044411,1,459.276189756173
459,458,0,458,0,8,8.2957336933,459,825344.0123,9894788.8668,5.1903462,8.9786453,9.1932974,1,491.960033863856
460,459,0,459,0,7,7.01934858056,460,825236.4855,9894779.1613,5.3767996,7.8844829,8.1236153,1,599.922132607782
461,460,0,460,0,7,7.36532054476,461,825197.719,9895205.1847,5.3051558,8.2138271,7.587451,1,391.28062423902
462,461,0,461,0,8,7.96997269697,462,825463.8791,9893972.9136,6.7554226,3.047003,6.3569484,1,36.040872187795
463,462,0,462,0,14,13.5688658112,463,825185.2762,9894223.1733,7.1086707,1.8060911,10.7331886,1,392.416005799758
464,463,0,463,0,38,38.2001564683,464,825133.5377,9894168.0725,7.7585821,1.3801949,9.776988,1,417.227247605562
465,464,0,464,0,13,13.3600706586,465,825191.4177,9894337.8822,6.5710969,3.3631091,9.8046732,1,444.135515231742
466,465,0,465,0,6,6.2750058953,466,825014.0528,9894497.7792,6.2499738,4.1098876,8.356616,1,679.808969121023
467,466,0,466,0,6,6.20898836261,467,825224.8755,9894967.9912,7.7726684,1.3342267,7.5796204,1,513.701612356111
468,467,0,467,0,6,5.85638573702,468,825066.4642,9895160.5791,8.6263514,1.1301039,6.8068461,1,527.671573049589
469,468,0,468,0,6,6.4672815627,469,825726.8728,9895223.7781,6.3892202,2.9025841,4.7240062,1,37.4844659652153
470,469,0,469,0,6,5.50841852195,470,824678.3906,9895248.4372,6.5070028,2.5202079,6.2659526,1,844.097751970777
471,470,0,470,0,6,6.44863520752,471,824635.945,9895210.3404,6.7028604,2.4931154,6.724967,1,897.500775007778
472,471,0,471,0,4,3.766318711,472,824600.9348,9895187.6168,6.7028604,2.4931154,6.9025154,1,938.507899069848
473,472,0,472,0,6,5.63053823173,473,824557.5217,9895259.7047,6.7028604,2.4931154,6.8391542,1,900.177634573142
474,473,0,473,0,5,5.25986879459,474,824599.2813,9895396.3725,6.3445535,2.4703465,6.4839664,1,769.110369855301
475,474,0,474,0,6,6.33045310562,475,824534.0867,9895415.5462,5.63483,4.9288778,5.9862819,1,742.979371160268
476,475,0,475,0,6,5.52895958669,476,824531.9914,9895382.6824,5.63483,4.9288778,6.3035359,1,775.623251291136
477,476,0,476,0,7,7.11146277618,477,824553.1123,9895343.6368,6.3445535,2.4703465,6.3521624,1,816.178474658142
478,477,0,477,0,5,4.70888811986,478,824645.84,9895345.1389,6.3445535,2.4703465,6.6459851,1,827.165201536547
479,478,0,478,0,5,4.98698083436,479,824591.9308,9895355.7707,6.3445535,2.4703465,6.4795694,1,808.420837275977
480,479,0,479,0,5,4.92907268008,480,824628.9279,9895282.4241,6.7028604,2.4931154,6.3194799,1,879.694418567934
481,480,0,480,0,6,5.9901749686,481,824462.8043,9895193.2896,5.9424601,3.4202683,6.9863124,1,963.367380139718
482,481,0,481,0,8,8.02079765623,482,824496.4423,9895097.5088,5.6224914,4.9363685,6.9835324,1,1059.24121236412
483,482,0,482,0,8,7.75932288086,483,824879.5689,9896928.9719,6.8409576,2.581517,0,1,564.114061271286
484,483,0,483,0,7,7.20703828766,484,824976.5609,9896893.3397,7.1160383,2.396708,0,1,500.968455084277
485,484,0,484,0,10,9.57573655046,485,824931.9777,9896834.6504,7.1160383,2.396708,0,1,457.867518696001
486,485,0,485,0,4,4.49993033572,486,825006.15,9896772.1756,6.9184742,2.3613753,0.2191952,1,376.245102829507
487,486,0,486,0,5,5.20591086857,487,825067.5159,9896930.1329,7.1346745,2.7792478,0,1,523.605248939038
488,487,0,487,0,5,5.27867041429,488,825090.1573,9896742.0843,7.3128471,2.3942132,0.2357646,1,334.577473783042
489,488,0,488,0,5,4.69489970024,489,825229.012,9897000.576,7.2599573,2.6101465,0,1,605.881362692634
490,489,0,489,0,5,5.36339919615,490,825284.3867,9896966.2949,7.2599573,2.6101465,0,1,586.994566407325
491,490,0,490,0,5,4.6290859409,491,825223.3928,9896937.3773,7.2599573,2.6101465,0,1,542.938988122377
492,491,0,491,0,5,5.11526919497,492,825191.8147,9896897.9014,7.7384048,2.3729117,0,1,497.965931547654
493,492,0,492,0,4,3.9082024555,493,825371.015,9896899.8595,7.574739,2.3930798,0,1,559.969915474448
494,493,0,493,0,5,5.04353085659,494,825413.9258,9896859.795,7.574739,2.3930798,0,1,548.196880450632
495,494,0,494,0,5,5.09173881239,495,825322.1962,9896848.2839,7.574739,2.3930798,0,1,491.687762598601
496,495,0,495,0,5,4.62467566096,496,825392.9452,9896813.1999,7.574739,2.3930798,0,1,497.988910634068
497,496,0,496,0,5,5.11527182445,497,825282.658,9896799.8608,7.7384048,2.3729117,0,1,430.964796509304
498,497,0,497,0,4,4.14383225409,498,825339.6223,9896764.5249,7.9377947,2.171617,0,1,427.66509499128
499,498,0,498,0,4,4.12967566342,499,825412.7613,9896734.4424,7.9377947,2.171617,0,1,449.047082104793
500,499,0,499,0,4,3.6891154898,500,825317.7803,9896638.3996,7.8879466,2.2989435,0.3736861,1,314.209874297012
501,500,0,500,0,5,4.56398891695,501,825340.4764,9896562.2794,7.8879466,2.2989435,0.538375,1,279.289036302882
502,501,0,501,0,5,5.36146203159,502,825299.2661,9896479.5173,6.9919844,2.247309,1.2371174,1,201.980217256706
503,502,0,502,0,6,5.78610775057,503,825528.4997,9896463.5253,6.0594864,3.5538673,0,1,408.254582474923
504,503,0,503,0,5,5.03610246236,504,825437.9022,9896410.9313,6.8961368,2.6053071,0.8204658,1,304.625395152786
505,504,0,504,0,5,5.4313867929,505,825628.0799,9896352.6253,6.5109529,3.0148861,0,1,465.105898479033
506,505,0,505,0,5,5.20938381136,506,825347.2036,9896237.1976,6.8517709,2.4469261,3.1565568,1,168.865998820469
507,506,0,506,0,5,4.92663593776,507,825371.5336,9896167.8641,7.4446678,2.156317,3.2774928,1,193.164799999446
508,507,0,507,0,5,5.12100809747,508,825495.217,9895970.7765,7.2887845,2.1755807,2.9676237,1,205.355529177465
509,508,0,508,0,4,4.28577982452,509,825487.3127,9895901.8913,7.5546966,2.3435597,3.1283798,1,166.539507482251
510,509,0,509,0,5,4.87201349897,510,825577.4357,9895894.2313,6.8482547,2.7026861,1.7117351,1,242.944969438355
511,510,0,510,0,4,4.36054124013,511,825616.4057,9895833.7339,6.8482547,2.7026861,1.5299374,1,249.580712682493
512,511,0,511,0,5,5.36146534669,512,825580.9337,9895766.5572,7.2055473,2.3496275,2.4355555,1,187.100039895865
513,512,0,512,0,4,3.5227877786,513,825792.7924,9895768.0647,7.5680327,2.3263073,0,1,378.017988562684
514,513,0,513,0,5,5.30647249667,514,825718.3155,9895719.8818,7.5680327,2.3263073,0.9065618,1,291.711041779484
515,514,0,514,0,8,7.98698263067,515,825625.367,9895646.0118,7.296556,2.4549954,2.3896539,1,180.402938223003
516,515,0,515,0,5,5.16058482001,516,825807.3921,9895560.7093,7.2378221,2.2909598,0.15435,1,310.972929721958
517,516,0,516,0,6,6.03166174619,517,825936.2606,9895477.8039,7.4175863,2.3371236,0,1,360.221242731063
518,517,0,517,0,4,3.52278807354,518,825892.0608,9895371.8697,7.258667,2.2463074,1.3333448,1,259.217181405265
519,518,0,518,0,6,5.62256949336,519,825569.3376,9893772.4078,7.6374836,1.4397851,3.7850316,1,141.937220841145
520,519,0,519,0,4,4.18862404259,520,825576.6636,9893659.9519,7.6284375,1.2236223,2.5833628,1,194.429468638247
521,520,0,520,0,7,7.42237425556,521,825451.311,9893697.9813,7.258884,1.6168488,5.2206192,1,64.4559626556769
522,521,0,521,0,7,6.81287901509,522,825387.0798,9893603.7578,6.8083563,2.0900707,5.2496886,1,41.4253532681413
523,522,0,522,0,6,6.44865401807,523,825557.9171,9893437.7022,8.19452,1.1773142,2.0848575,1,261.876762608358
524,523,0,523,0,7,7.16212324241,524,825352.0013,9893501.8724,6.6741982,2.6379356,4.88379,1,46.9374379222508
525,524,0,524,0,7,6.75665702564,525,825395.1445,9893425.4645,6.6741982,2.6379356,3.357703,1,116.602042230874
526,525,0,525,0,6,5.97865381736,526,825290.9031,9893351.8167,6.7844825,2.2254233,4.1553988,1,54.2942389501975
527,526,0,526,0,8,8.16339402557,527,825394.2263,9893282.27,6.4549475,2.6032906,2.8817098,1,168.916673913378
528,527,0,527,0,8,7.81825351813,528,825316.4065,9893231.0894,6.4549475,2.6032906,3.2262073,1,86.1998416732784
529,528,0,528,0,6,5.8219112763,529,825377.2309,9893185.7414,6.4549475,2.6032906,2.5097752,1,142.238281414145
530,529,0,529,0,7,7.49673020637,530,825295.7432,9893123.2401,6.6178894,1.9142028,2.7868268,1,55.7550657893304
531,530,0,530,0,8,7.89161758993,531,825385.866,9893116.4208,6.6178894,1.9142028,2.1299694,1,144.977851921707
532,531,0,531,0,6,6.17244650881,532,825302.4637,9893046.9689,7.6857762,1.2148851,2.366092,1,55.9106793183497
533,532,0,532,0,11,10.5628627256,533,825308.8517,9892831.0184,6.9198937,1.4812742,2.9927597,1,35.4697815272096
534,533,0,533,0,10,10.2140726238,534,825362.9581,9893718.4225,6.7251143,3.0128403,6.5139494,1,24.5622679502751
535,534,0,534,0,8,7.84649819278,535,825292.8876,9893615.4609,7.9877815,1.3248694,6.3419366,1,50.4330769976841
536,535,0,535,0,10,10.4445588207,536,825192.4697,9893734.7906,7.3589835,1.669319,8.4407969,1,187.812579316678
537,536,0,536,0,9,8.94661015094,537,825275.6477,9893542.5811,7.6118813,1.6516466,6.1792874,1,39.1169106000981
538,537,0,537,0,7,6.78669947913,538,825254.59,9893469.0726,7.6118813,1.6516466,5.3401556,1,29.0203041889904
539,538,0,538,0,8,8.29473652828,539,825174.2112,9893463.0318,7.6118813,1.6516466,5.8681474,1,98.9422123132583
540,539,0,539,0,14,13.5253243655,540,825062.1198,9893818.541,7.5317421,1.2604058,10.0413733,1,340.099169530413
541,540,0,540,0,16,16.303292434,541,824996.3691,9893807.0099,6.7955909,2.225915,9.9760218,1,396.722059152311
542,541,0,541,0,10,10.0773487706,542,824858.3436,9893842.3109,6.1413031,6.1071644,9.5327511,1,538.029279233967
543,542,0,542,0,22,22.4692164151,543,824847.2639,9893781.2239,5.7126689,6.522366,8.6856585,1,525.773203221151
544,543,0,543,0,11,11.1893059686,544,824926.7953,9893788.5297,6.3076606,3.9426138,9.3416901,1,454.557807276749
545,544,0,544,0,19,19.4591105122,545,824913.3791,9893723.0205,5.7126689,6.522366,8.9723701,1,442.637461114624
546,545,0,545,0,20,20.0604020293,546,824809.648,9893687.5047,5.7126689,6.522366,7.6297321,1,524.659402017865
547,546,0,546,0,17,17.0123486762,547,824708.028,9893640.6106,5.8977547,3.3989158,6.2557888,1,596.135443082781
548,547,0,547,0,13,13.2184293774,548,824603.4829,9893644.9135,5.9800062,3.9666588,5.7364235,1,692.734482011471
549,548,0,548,0,19,19.459071155,549,824655.9458,9893741.5693,5.6432509,5.9479637,6.7735744,1,686.652772598063
550,549,0,549,0,15,15.0244561891,550,824623.7661,9893805.2212,5.8652592,6.0482759,6.6207924,1,741.916414450386
551,550,0,550,0,12,12.1874552935,551,824679.4721,9893974.7686,5.7856231,6.5312428,7.2164321,1,753.342931505227
552,551,0,551,0,7,6.914347178,552,824627.4612,9893910.7672,5.8652592,6.0482759,6.5729198,1,777.874011527889
553,552,0,552,0,12,12.414801111,553,824677.7161,9893905.0361,5.1622739,9.2572393,7.5236206,1,729.053629024368
554,553,0,553,0,13,13.1894437129,554,824917.509,9894089.5956,5.4370379,8.0348034,9.0801821,1,582.564352281805
555,554,0,554,0,6,5.70754866477,555,824638.3395,9894124.691,5.9375768,5.6555257,5.9417505,1,851.824159850018
556,555,0,555,0,7,6.78667369274,556,824569.4526,9894165.6209,5.9375768,5.6555257,5.7954044,1,931.408758370496
557,556,0,556,0,11,11.2050219552,557,824561.7596,9894096.7362,5.9375768,5.6555257,5.4816942,1,910.379209561683
558,557,0,557,0,9,9.17640186213,558,824786.9652,9893542.2662,6.4883361,2.2062471,7.1211901,1,483.96302340018
559,558,0,558,0,11,11.4593359142,559,824699.2288,9893472.041,6.4883361,2.2062471,6.2271318,1,544.535169672308
560,559,0,559,0,21,20.587690239,560,824650.4806,9893503.6842,6.2484488,3.0876896,6.0327101,1,599.918381882393
561,560,0,560,0,10,10.2335617621,561,824879.045,9893452.926,6.8923101,1.8699156,7.4891477,1,366.578044085867
562,561,0,561,0,12,11.6807697674,562,824770.4317,9893411.937,6.4456797,2.383069,6.2218857,1,462.266775447675
563,562,0,562,0,10,10.3542694822,563,824651.2064,9893360.634,6.8318253,2.9119503,6.4129829,1,573.202897598009
564,563,0,563,0,7,6.83824178821,564,824575.9682,9893413.5783,6.8318253,2.9119503,5.4996352,1,654.085079521217
565,564,0,564,0,18,18.2972454711,565,824782.8763,9893333.3438,6.4456797,2.383069,6.4907799,1,440.100125757998
566,565,0,565,0,17,17.3907061335,566,824651.7579,9893261.8261,6.1571689,3.5705824,6.0596809,1,573.086486864154
567,566,0,566,0,10,9.81176230297,567,824754.7744,9893206.1189,6.8661127,1.9095261,5.7605615,1,474.986570060013
568,567,0,567,0,14,14.2146768218,568,824624.7512,9893175.261,6.1571689,3.5705824,4.8886724,1,607.512407615362
569,568,0,568,0,12,11.7847733989,569,824552.4293,9893166.6853,6.0124893,3.8345103,4.7421708,1,680.333911542822
570,569,0,569,0,10,9.83660075959,570,824653.3389,9893127.2022,6.0124893,3.8345103,4.6386433,1,584.010975565437
571,570,0,570,0,12,12.3646345899,571,824800.9283,9893116.9629,6.3041935,3.422616,5.3564548,1,437.816945452169
572,571,0,571,0,8,8.23287484458,572,824629.9762,9893085.9295,6.0124893,3.8345103,4.6530695,1,610.781618518258
573,572,0,572,0,11,10.5270384082,573,824685.0887,9893057.2301,5.7977285,4.7461405,5.1875615,1,558.294690159499
574,573,0,573,0,9,8.71766498182,574,824837.5664,9893059.4165,6.3041935,3.422616,5.6315751,1,406.178661865756
575,574,0,574,0,11,11.4999247425,575,824766.4653,9892991.0076,6.2521057,3.6673279,5.6476507,1,482.995359228986
576,575,0,575,0,11,10.7364201921,576,824684.5893,9892969.589,6.2521057,3.6673279,5.1623573,1,566.711268860102
577,576,0,576,0,11,10.9154486135,577,824610.6297,9893029.4848,5.8148608,4.8018456,4.9209776,1,634.834021811306
578,577,0,577,0,12,12.026109751,578,824630.4748,9892925.8147,5.8148608,4.8018456,4.8351035,1,625.253843070179
579,578,0,578,0,18,17.5431644798,579,824730.1159,9892890.9673,6.1282411,3.5517037,5.5064702,1,529.97954433233
580,579,0,579,0,14,14.4316182304,580,824903.2276,9892967.0834,7.5546021,1.6385399,5.8678484,1,349.634197639321
581,580,0,580,0,18,18.2325525846,581,825035.4088,9893041.1281,7.2432542,2.6056142,4.1423225,1,210.592751688276
582,581,0,581,0,16,16.0439340867,582,825035.8935,9893111.494,6.2738371,4.5513635,4.9935718,1,204.156784161543
583,582,0,582,0,12,12.1336127274,583,824962.9657,9893138.5234,6.2738371,4.5513635,5.6152515,1,274.53642667343
584,583,0,583,0,7,7.40464625735,584,825165.958,9893189.965,6.9764242,1.6558276,4.1527629,1,67.7075419379884
585,584,0,584,0,9,8.9465934452,585,825181.3782,9893119.3746,6.5402331,2.4591455,3.6200268,1,58.5269521253462
586,585,0,585,0,14,13.5597279255,586,825215.0443,9893058.2491,6.5402331,2.4591455,2.9797771,1,30.1528081282011
587,586,0,586,0,14,14.3343650503,587,824546.1776,9892822.1149,6.9462886,2.7472465,4.1245542,1,720.299903427643
588,587,0,587,0,3,3.182772342,588,822868.9387,9895906.0738,7.0015893,1.7252153,6.2081852,1,1438.12582719472
589,588,0,588,0,3,3.35084164996,589,822790.1786,9895868.7447,6.4058285,2.6874223,6.3365045,1,1525.02481791992
590,589,0,589,0,4,4.19535217119,590,822788.0054,9895805.5444,6.4058285,2.6874223,6.5578856,1,1550.86010333637
591,590,0,590,0,5,4.84681283855,591,822867.898,9895865.9939,7.0015893,1.7252153,6.0715575,1,1453.80739006801
592,591,0,591,0,2,2.13371136096,592,823073.7285,9895828.1646,6.6227384,1.9093289,4.99402,1,1282.64635043429
593,592,0,592,0,6,5.88504746493,593,822930.5131,9895742.1709,6.7082191,1.8351104,5.6697617,1,1448.97763896858
594,593,0,593,0,4,4.27386606257,594,822815.707,9895710.9288,6.268539,2.897404,6.3686833,1,1565.75873598867
595,594,0,594,0,3,3.35084609007,595,823007.8732,9895689.9646,6.7082191,1.8351104,5.850184,1,1404.15011041273
596,595,0,595,0,3,3.35084865989,596,823081.365,9895767.0627,6.0115337,3.5918908,5.1803889,1,1302.92059012453
597,596,0,596,0,4,4.44098332399,597,823062.4386,9895640.4106,6.9070673,2.2056451,5.6967697,1,1382.13607568339
598,597,0,597,0,6,5.97857025814,598,822848.2349,9895618.4685,6.0853615,3.3726273,6.3155589,1,1578.51925476874
599,598,0,598,0,5,4.7753533372,599,823039.8218,9895538.7792,7.0863509,1.5721402,5.442605,1,1455.94661329257
600,599,0,599,0,5,5.06400817037,600,823176.4179,9895633.7319,6.7357917,1.8209341,4.9829035,1,1289.69851739712
601,600,0,600,0,2,2.31446778809,601,823238.3753,9895547.8303,6.7357917,1.8209341,4.64326,1,1287.79468828281
602,601,0,601,0,5,4.92226326001,602,823467.66,9895598.148,7.5387301,2.1347005,3.9579239,1,1079.07580909949
603,602,0,602,0,4,3.79430659501,603,823517.3083,9895532.9289,5.9736595,3.9079156,4.0954428,1,1089.36651633719
604,603,0,603,0,5,4.52606647783,604,823402.5337,9895539.8718,6.38658,2.6413395,4.0955563,1,1166.46561396303
605,604,0,604,0,2,2.27527761326,605,823390.5457,9895469.0425,6.38658,2.6413395,4.1415372,1,1223.80397888606
606,605,0,605,0,4,3.69490954581,606,823289.8513,9895433.6017,7.1887741,1.5660658,4.2574124,1,1321.33301279512
607,606,0,606,0,7,7.36656089584,607,823503.5395,9895408.8266,6.8498898,2.2464612,4.1182485,1,1190.66079414158
608,607,0,607,0,4,4.29064800484,608,823595.5273,9895604.0453,6.953238,2.2039933,4.3269954,1,983.989801665465
609,608,0,608,0,4,3.89508849433,609,823716.3981,9895595.9386,6.8684545,1.3687825,4.8398156,1,909.301744375188
610,609,0,609,0,5,4.8336574816,610,823673.1912,9895661.2841,6.8684545,1.3687825,4.3810759,1,889.374507825268
611,610,0,610,0,3,3.42294180949,611,823806.2726,9895546.3547,7.86728,1.056223,5.7637086,1,886.377634522642
612,611,0,611,0,6,6.10107142968,612,823889.4809,9895640.0357,5.9444518,4.20257,5.463006,1,761.079597253909
613,612,0,612,0,4,3.75587012536,613,823946.4167,9895761.9693,7.0125461,2.1069732,6.321764,1,632.225042350727
614,613,0,613,0,6,6.17241447886,614,823849.058,9895737.8229,6.8638687,2.064378,6.061039,1,715.108991334503
615,614,0,614,0,6,6.06568121064,615,823933.6305,9895687.6114,7.0125461,2.1069732,5.5653734,1,696.186112522654
616,615,0,615,0,6,5.68288663479,616,823784.1426,9895710.068,6.7609954,2.0235999,5.493434,1,779.062877789827
617,616,0,616,0,6,6.03057372131,617,824027.8105,9895714.4992,7.0125461,2.1069732,5.9989429,1,613.376527946299
618,617,0,617,0,6,6.03157592324,618,824106.2535,9895688.5204,6.7410998,2.3258073,5.6872849,1,584.090393038565
619,618,0,618,0,5,4.60030796665,619,824094.9831,9895651.6616,6.867599,1.9064226,5.9279237,1,620.781234810175
620,619,0,619,0,6,5.52893979083,620,824004.282,9895664.1147,6.64888,1.8509806,5.7855701,1,666.642098160364
621,620,0,620,0,6,5.78078550062,621,824405.3762,9895754.4883,7.2826033,1.7966061,6.04599,1,407.035800831139
622,621,0,621,0,5,4.6113493733,622,824365.5665,9895698.2315,7.2826033,1.7966061,5.9462805,1,469.06919619823
623,622,0,622,0,6,5.72035893883,623,824205.2805,9895647.0792,7.0989757,1.874809,6.5318508,1,569.935031341235
624,623,0,623,0,6,6.05030364285,624,824285.5284,9895560.6347,7.0989757,1.874809,6.7864909,1,621.811651103514
625,624,0,624,0,6,5.50402024,625,824097.8236,9895529.9807,7.8978076,1.5097098,6.2038383,1,723.202078271592
626,625,0,625,0,6,5.86402482204,626,823986.5168,9895563.5187,6.64888,1.8509806,6.0398407,1,755.766797353148
627,626,0,626,0,5,4.76923708971,627,824192.9114,9895437.9935,6.6081095,5.0544167,6.6784806,1,767.254797069686
628,627,0,627,0,5,4.97453844486,628,823710.1724,9895410.4837,6.3164306,3.418757,4.7803826,1,1051.7232365162
629,628,0,628,0,4,3.81537473791,629,823740.8087,9895275.3625,7.0998402,1.7069705,4.7918859,1,1134.07910610938
630,629,0,629,0,3,2.5672056375,630,823848.1088,9895269.0575,6.8442039,2.1859474,5.1242843,1,1076.0348786918
631,630,0,630,0,5,4.70885823965,631,823902.282,9895194.4329,6.8442039,2.1859474,5.1679425,1,1111.47389639803
632,631,0,631,0,6,6.20067844411,632,823795.4982,9895121.1549,5.9547439,4.7135787,4.5241647,1,1228.8878595972
633,632,0,632,0,5,5.09814877346,633,823842.5849,9895004.7171,5.421267,9.9302406,4.4610629,1,1306.82538359806
634,633,0,633,0,6,5.61299604169,634,824049.9627,9895103.5602,6.4537272,2.3332546,6.2848411,1,1130.62407996568
635,634,0,634,0,4,4.370180175,635,824112.654,9895260.1977,6.5292096,2.9279289,5.7886195,1,961.921285134158
636,635,0,635,0,4,4.31428411172,636,824237.6718,9895139.4805,6.2916031,2.5747209,6.4652038,1,1042.16927017407
637,636,0,636,0,7,6.71026505451,637,824084.0655,9894993.19,6.405961,3.0153356,5.5844789,1,1223.38675355043
638,637,0,637,0,5,5.46271588221,638,824000.2464,9894930.3211,5.6148286,8.0611324,4.5289497,1,1310.23813895472
639,638,0,638,0,10,9.60092354351,639,823890.1953,9894880.6417,4.8034358,10.7067032,3.7613823,1,1397.82768295018
640,639,0,639,0,5,5.11521350668,640,824365.0561,9894996.1133,6.6433849,1.9486079,6.8710132,1,1165.12716874823
641,640,0,640,0,6,5.78665347781,641,824424.0753,9894884.1417,6.3274069,2.5633841,6.3389688,1,1225.77742602758
642,641,0,641,0,6,6.45064042987,642,824257.8624,9894877.435,6.7074957,2.111603,4.771503,1,1296.2394035705
643,642,0,642,0,4,4.49988874633,643,824359.0174,9894750.9438,6.0022459,3.7804434,6.3510537,1,1344.86495849447
644,643,0,643,0,7,7.27736610725,644,824494.9996,9894744.2452,5.6216283,5.5799599,6.2443242,1,1231.4295958736
645,644,0,644,0,4,3.55180548935,645,824085.4237,9894717.73,6.202271,3.6519804,5.4650002,1,1487.74452252781
646,645,0,645,0,6,5.61299799639,646,824177.2223,9894812.4567,6.7074957,2.111603,4.1510062,1,1374.62247827337
647,646,0,646,0,6,6.18721736055,647,823851.9269,9894766.1192,5.8629751,6.3807254,3.730175,1,1518.07020473496
648,647,0,647,0,9,8.84624602903,648,823718.6919,9894886.3164,5.0614767,10.079546,2.849088,1,1470.03659428246
649,648,0,648,0,7,7.01677187904,649,823576.5742,9894846.1445,5.291328,9.8487978,2.4158099,1,1578.56582164339
650,649,0,649,0,6,5.92616794499,650,823544.2123,9895135.389,6.8303676,3.6539109,3.3576574,1,1367.50412161795
651,650,0,650,0,10,10.2910607991,651,823750.5523,9894631.9649,5.1950951,9.0699568,4.2094221,1,1681.98713650503
652,651,0,651,0,5,5.21588487386,652,823985.6262,9894568.037,5.8539724,4.1166553,4.8592811,1,1628.51584557975
653,652,0,652,0,7,6.7102497186,653,823971.7397,9894447.1735,6.2893295,3.4569855,4.4904461,1,1591.97274064686
654,653,0,653,0,8,8.23440858903,654,824021.986,9894306.2415,4.9861145,9.266923,3.3128784,1,1488.68346344324
655,654,0,654,0,8,8.25542754104,655,823889.6904,9894283.1793,4.8028092,10.6213112,3.2524757,1,1601.05557993969
656,655,0,655,0,12,12.2193262178,656,823839.0313,9894249.5142,4.8028092,10.6213112,3.2212937,1,1635.6665780516
657,656,0,656,0,13,13.3193307912,657,823848.8134,9894218.9579,4.8028092,10.6213112,3.1095691,1,1615.29433037214
658,657,0,657,0,7,6.97214950882,658,823699.8032,9894178.5292,6.000474,6.8672853,3.1296377,1,1737.75761458657
659,658,0,658,0,8,7.53817497827,659,823779.6822,9894284.0626,6.000474,6.8672853,3.2906764,1,1703.57787687969
660,659,0,659,0,6,6.36740065325,660,823739.6785,9893999.4214,5.7235641,5.1561337,2.4928262,1,1626.36084147017
661,660,0,660,0,6,5.62249547321,661,823869.8015,9893961.6526,6.2306209,5.9109259,1.5281389,1,1491.86406784976
662,661,0,661,0,5,5.20582608956,662,823948.7493,9893906.8098,6.2978163,2.6693647,1.231052,1,1397.74069088138
663,662,0,662,0,6,5.53209348006,663,824211.0963,9893807.8321,6.1779623,4.2302556,2.4501333,1,1117.5577829353
664,663,0,663,0,8,8.10792277973,664,824143.3103,9894207.911,5.3210106,9.9400158,3.1275485,1,1337.98305384461
665,664,0,664,0,7,7.20069847716,665,824218.8237,9894166.5017,5.2848487,8.7256765,3.3471498,1,1252.29605246555
666,665,0,665,0,6,6.23746921943,666,824368.6195,9894194.8158,5.4005876,5.951158,4.5616484,1,1126.72060674913
667,666,0,666,0,5,5.09168037702,667,824547.059,9894240.223,6.0346303,4.5957727,6.1631188,1,982.245057719711
668,667,0,667,0,10,9.86445855509,668,824283.1465,9894057.9488,5.2848487,8.7256765,3.5250568,1,1152.20226142405
669,668,0,668,0,6,5.66552025605,669,824285.9724,9893952.0816,5.1459584,7.6690698,1.9775109,1,1110.13930596461
670,669,0,669,0,6,5.88507552986,670,824096.1724,9893950.9263,5.955163,4.805891,0.6953878,1,1281.9924035768
671,670,0,670,0,7,6.62366374092,671,824177.3974,9894080.1597,5.2848487,8.7256765,2.6189435,1,1258.68054666241
672,671,0,671,0,7,7.20069853144,672,824331.9828,9893818.2629,5.3994722,6.3582549,3.7029941,1,1012.02849514807
673,672,0,672,0,4,4.18856932556,673,823891.6954,9893860.7072,6.0503306,3.3013148,1.5600958,1,1434.020364585
674,673,0,673,0,9,8.67155955859,674,823843.8268,9893680.0278,5.6470728,5.8150811,1.5930991,1,1424.82907519232
675,674,0,674,0,9,8.81089082409,675,824002.0316,9893700.3022,5.2851982,8.9190493,2.2741766,1,1277.49920970411
676,675,0,675,0,5,4.6278723548,676,824097.0975,9893895.8865,6.5563579,2.7042744,1.6313837,1,1257.52868652797
677,676,0,676,0,6,6.41084182218,677,824234.1311,9893879.4424,6.1779623,4.2302556,1.8116863,1,1126.69498236826
678,677,0,677,0,8,8.42177118778,678,824189.7093,9893699.8788,5.3400292,9.0680218,2.6760197,1,1098.76433189724
679,678,0,678,0,14,13.7943401931,679,824314.2649,9893661.0608,5.0650525,11.5318613,3.6787035,1,968.391565576904
680,679,0,679,0,8,7.5381963034,680,824295.271,9893769.0486,5.2923827,8.8454046,3.4248896,1,1024.9155957446
681,680,0,680,0,14,14.0592355962,681,824374.3448,9893551.1944,5.0650525,11.5318613,4.2003126,1,878.904959504559
682,681,0,681,0,7,7.32955372038,682,824242.5249,9893464.6665,5.1731019,8.5140238,2.9833043,1,991.419300341863
683,682,0,682,0,16,15.6597641975,683,824144.066,9893332.0247,5.1204271,11.6345272,2.2328868,1,1078.66508238527
684,683,0,683,0,11,11.1614384539,684,824281.2986,9893238.683,5.9471321,5.9874015,3.4066494,1,944.267204484433
685,684,0,684,0,14,13.8470230578,685,824420.4289,9893194.5851,7.1846657,1.6015038,4.4049487,1,808.733371535341
686,685,0,685,0,14,14.3257526109,686,824136.8683,9892975.488,5.0840631,8.7383175,1.382803,1,1111.46512336577
